file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,clearBanner/1[int],file,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,clearBanner/1[int],e,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,clearBanner/1[int],pIdBanner,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,clearBanner/1[int],banner,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",convention,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",numBanner,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",path,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",im,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",e,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",banner,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",i,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",dbConvention,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",maxBanner,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",pImageBanner,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",fileImg,4
/work/Papiere/finegrained-traceability/datasets/eTour/code/AdvertisementManager.java,unisa.gps.etour.control.AdvertisementManager.AdvertisementManager,"insertBanner/2[int,javax.swing.ImageIcon]",pIdRefreshmentPoint,4
/work/Papiere/finegrained-traceability/datasets/eTour/code/Authentication.java,unisa.gps.etour.control.RegisteredUserManager.Authentication,"login/3[java.lang.String,java.lang.String,byte]",pUsername,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Authentication.java,unisa.gps.etour.control.RegisteredUserManager.Authentication,"login/3[java.lang.String,java.lang.String,byte]",pUsertype,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Authentication.java,unisa.gps.etour.control.RegisteredUserManager.Authentication,"login/3[java.lang.String,java.lang.String,byte]",e,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Authentication.java,unisa.gps.etour.control.RegisteredUserManager.Authentication,"login/3[java.lang.String,java.lang.String,byte]",pPassword,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",aLabel,7
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",pTable,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",pFocus,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",rating,9
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",pValue,5
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",pSelected,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",pColumn,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/AverageRatingRenderer.java,unisa.gps.etour.gui.operatoragency.tables.AverageRatingRenderer,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",prow,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous10,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous10,actionPerformed/1[java.awt.event.ActionEvent],model,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous10,actionPerformed/1[java.awt.event.ActionEvent],new_,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],ex,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],err,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],reg,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],pEvent,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],error,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],frame,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,loadTags/0,b,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,loadTags/0,e,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,loadTags/0,beanTags,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,err,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,nuovoBanner,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,i,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,banner,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,error,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,refreshmentPoint,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,current,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,bannercorrente,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,pPR,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,ex,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,iteraBanner,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,root,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,createTree/0,id,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,getSearchPanel/0,g,25
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],optionPane,6
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],dialog,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],glass,5
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],pr,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],pSelectedNode,6
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],options,10
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],banner,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,OpenDialog/1[javax.swing.tree.DefaultMutableTreeNode],modal,6
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,Banner/0,e,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner,getRightPanel/0,g,8
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],confirm,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],alert,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],root,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],options,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],model,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],message,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],choice,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous5,valueChanged/1[javax.swing.event.TreeSelectionEvent],node,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous5,valueChanged/1[javax.swing.event.TreeSelectionEvent],s,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],selectedNode,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$1ModalAdapter,ModalAdapter/1[java.awt.Component],pGlassComponent,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$1ModalAdapter,ModalAdapter/1[java.awt.Component],adapter,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$1ModalAdapter,internalFrameClosed/1[javax.swing.event.InternalFrameEvent],s,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],selectedNode,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous8,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous9,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous9,actionPerformed/1[java.awt.event.ActionEvent],model,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/Banner.java,unisa.gps.etour.gui.operatoragency.Banner$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous2,accept/1[java.io.File],arg0,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous2,accept/1[java.io.File],name,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],img,6
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],f,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],n,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog,openFileDialog/0,returnVal,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog,openFileDialog/0,openFile,6
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog,setSelectedBanner/1[javax.swing.ImageIcon],pBanner,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog,BannerDialog/0,txtTest,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerDialog.java,unisa.gps.etour.gui.operatoragency.BannerDialog,BannerDialog/0,txtCaution,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerNode.java,unisa.gps.etour.gui.operatoragency.tables.BannerNode,setID/1[int],pId,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerNode.java,unisa.gps.etour.gui.operatoragency.tables.BannerNode,"BannerNode/2[javax.swing.ImageIcon,int]",pBanner,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerNode.java,unisa.gps.etour.gui.operatoragency.tables.BannerNode,"BannerNode/2[javax.swing.ImageIcon,int]",pId,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerNode.java,unisa.gps.etour.gui.operatoragency.tables.BannerNode,setBanner/1[javax.swing.ImageIcon],pImage,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",pLeaf,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",image,3
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",aLabel,4
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",pHasFocus,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",obj,2
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",pValue,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",pSelected,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",pTree,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",prow,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BannerRenderer.java,unisa.gps.etour.gui.operatoragency.tables.BannerRenderer,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",pExpanded,0
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanBanner.java,unisa.gps.etour.bean.BeanBanner,setId/1[int],pId,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanBanner.java,unisa.gps.etour.bean.BeanBanner,"BeanBanner/3[int,java.lang.String,int]",pPathFile,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanBanner.java,unisa.gps.etour.bean.BeanBanner,"BeanBanner/3[int,java.lang.String,int]",pId,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanBanner.java,unisa.gps.etour.bean.BeanBanner,"BeanBanner/3[int,java.lang.String,int]",pidRefreshmentPoint,1
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanBanner.java,unisa.gps.etour.bean.BeanBanner,setPathFile/1[java.lang.String],pPathFile,1
