file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AvvisoLocale,"AvvisoLocale/2[interfacce.AggiungiSoggiornante,java.lang.String]",parent,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AvvisoLocale,"AvvisoLocale/2[interfacce.AggiungiSoggiornante,java.lang.String]",buttonPanel,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AvvisoLocale,"AvvisoLocale/2[interfacce.AggiungiSoggiornante,java.lang.String]",textPanel,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AvvisoLocale,"AvvisoLocale/2[interfacce.AggiungiSoggiornante,java.lang.String]",testo,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,startConferma/0,msg,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,startConferma/0,sogg,4
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,startConferma/0,j,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,"AggiungiSoggiornante/4[interfacce.RicercaPrenotazione,interfacce.Prenotazione,interfacce.Stanza,int]",p,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,"AggiungiSoggiornante/4[interfacce.RicercaPrenotazione,interfacce.Prenotazione,interfacce.Stanza,int]",parent,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,"AggiungiSoggiornante/4[interfacce.RicercaPrenotazione,interfacce.Prenotazione,interfacce.Stanza,int]",s,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AggiungiSoggiornante,"AggiungiSoggiornante/4[interfacce.RicercaPrenotazione,interfacce.Prenotazione,interfacce.Stanza,int]",num,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AggiungiSoggiornante.java,interfacce.AvvisoLocale$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/AskChiudiConto.java,interfacce.AskChiudiConto$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/AskChiudiConto.java,interfacce.AskChiudiConto$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/AskChiudiConto.java,interfacce.AskChiudiConto,AskChiudiConto/1[interfacce.MascheraVisualizzazioneConto],parent,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AskChiudiSingoloConAgenzia.java,interfacce.AskChiudiSingoloConAgenzia,AskChiudiSingoloConAgenzia/1[interfacce.MascheraCalcoloConto],parent,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/AskChiudiSingoloConAgenzia.java,interfacce.AskChiudiSingoloConAgenzia$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/AskChiudiSingoloConAgenzia.java,interfacce.AskChiudiSingoloConAgenzia$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous18,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous19,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous16,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous17,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous9,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous5,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous6,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous7,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous8,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous1,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous2,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous3,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous4,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,startConfermaCanc/0,msg,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,startConfermaCanc/0,i,4
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,startConfermaCanc/0,j,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,startConfermaCanc/0,id,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous10,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous21,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous11,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous22,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous20,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous14,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous15,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous12,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous13,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni,startAzione/0,msg,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni,startAzione/0,j,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,startCancella/0,msg,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,init/0,i,7
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,"CancellaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.RicercaPrenotazione]",papa,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,"CancellaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.RicercaPrenotazione]",room,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,"CancellaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.RicercaPrenotazione]",pren,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,startTesto1/0,msg,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,startTesto1/0,room,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,startAzione/0,msg,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,startAzione/0,j,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous7,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio$Anonymous12,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio$Anonymous13,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio,Messaggio/1[java.lang.String],text,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",parent,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",buttonPanel,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",textPanel,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",testo,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",prima_volta,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",archivio,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",config,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],prima_volta,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startAvviso/1[char],msg,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startAvviso/1[char],nuova_valuta,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startConferma/0,msg,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startConferma/0,vecchia_valuta,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startConferma/0,p,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startConferma/0,j,5
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,errore/0,msg,15
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startChangePwd/0,cambio,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous11,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,g/0,tmp,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,i/0,tmp,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,i/0,messaggio1,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso$Anonymous14,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous10,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema$Anonymous4,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema$Anonymous3,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous9,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous8,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,startCancella/0,msg,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,startCancella/0,elenco_disp,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,"ControllaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.PrenotazioniScadute]",papa,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,"ControllaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.PrenotazioniScadute]",room,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,"ControllaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.PrenotazioniScadute]",pren,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,init/0,i,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione,startUpdate/0,supp,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/ControllaPrenotazione.java,interfacce.ControllaPrenotazione$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous1,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,DefinizioneStagionalita/1[java.awt.Frame],parent,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,reportStagionalita/0,str_aus,30
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,reportStagionalita/0,lista_loc,22
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,reportStagionalita/0,index,40
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,setupPanels/0,space,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,visStagionalita/0,lista,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,visStagionalita/0,k,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,initVectors/0,cost,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,initLista/1[java.lang.String[]],lista,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,initLista/1[java.lang.String[]],k,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,startAggiungi/0,lista,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,startAggiungi/0,flag,6
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita,startAggiungi/0,i,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous2,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous3,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous4,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous5,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous7,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DefinizioneStagionalita.java,interfacce.DefinizioneStagionalita$Anonymous8,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,errori/0,msg,7
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,"DescrittoreStanze/3[java.lang.String,java.lang.String,int]",c,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,"DescrittoreStanze/3[java.lang.String,java.lang.String,int]",caption,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,"DescrittoreStanze/3[java.lang.String,java.lang.String,int]",title,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,writeDatiStanza/1[interfacce.Stanza],room,5
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,readDatiStanza/0,f,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,readDatiStanza/0,room,6
/work/Papiere/finegrained-traceability/datasets/albergate/code/DescrittoreStanze.java,interfacce.DescrittoreStanze,setupPanels/1[java.lang.String],caption,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/InserisciBeniServizi.java,interfacce.InserisciBeniServizi$Anonymous10,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/InserisciBeniServizi.java,interfacce.InserisciBeniServizi$Anonymous11,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/InserisciBeniServizi.java,interfacce.InserisciBeniServizi$Anonymous12,itemStateChanged/1[java.awt.event.ItemEvent],e,0
/work/Papiere/finegrained-traceability/datasets/albergate/code/InserisciBeniServizi.java,interfacce.InserisciBeniServizi$Anonymous13,itemStateChanged/1[java.awt.event.ItemEvent],e,0
