file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",padre,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",OK,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",new_stag_anno_corr,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",new_passwd,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",new_stag_anno_prox,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",first_start,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",this_config,4
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",db,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],Conferma,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],rag_soc,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],panel1,43
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],panel0,16
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],panel3,7
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],panel2,6
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],citta_alb,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],password,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],panel4,5
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],sup_media,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],coperto,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],cambio,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],sup_bassa,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta7,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],min_pers_comitiva,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],gridbag,6
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],num_max_stanze,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta5,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta6,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta3,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta4,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta1,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etichetta2,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],px_mezza,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],Passwd,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],rid_ragazzo,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],sup_bassissima,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],rid_bambino,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich24,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich23,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],comune_alb,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],rid_comitiva,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich25,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich20,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],px_intera,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich22,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich21,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],px_colazione,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],indirizzo_alb,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],sup_alta,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],checkbox,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich17,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],costo_x_scatto,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich16,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich19,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich18,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich13,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich12,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich15,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich14,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],cambio_L_E,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich11,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],Annulla,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich10,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],licenza,5
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich11_1,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],font_base,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],giorni_blocco,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],albergo,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],checkboxes,5
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich8,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich7,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],sup_neonato,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich9,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],sup_letto_agg,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich4,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich3,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich6,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich5,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich2,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],etich1,3
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],Stagioni,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,init/0,Conferma,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,init/0,Annulla,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,init/0,checkboxes,2
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,init/0,Passwd,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,init/0,Stagioni,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,px_intera,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,rag_soc,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,citta_alb,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,px_colazione,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,indirizzo_alb,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,sup_alta,1
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,checkbox,2
