file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous5,itemStateChanged/1[java.awt.event.ItemEvent],false,118,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous6,itemStateChanged/1[java.awt.event.ItemEvent],false,131,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous7,itemStateChanged/1[java.awt.event.ItemEvent],false,144,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous8,itemStateChanged/1[java.awt.event.ItemEvent],false,157,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous1,itemStateChanged/1[java.awt.event.ItemEvent],false,66,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous2,itemStateChanged/1[java.awt.event.ItemEvent],false,79,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous3,itemStateChanged/1[java.awt.event.ItemEvent],false,92,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous4,itemStateChanged/1[java.awt.event.ItemEvent],false,105,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,initialize/0,false,62,0,1,3,207,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,22,0,0,26,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,beneSelezionato/0,false,352,0,1,9,9,0,0,0,9,0,0,0,0,0,1,1,5,1,2,0,0,0,0,7,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,setupPannello/0,false,24,0,1,3,25,0,0,0,3,0,0,0,0,0,0,9,114,9,0,0,0,0,0,26,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,goBack/0,false,363,0,1,4,6,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,startConfermaCanc/0,false,332,1,4,6,12,0,4,0,6,0,0,1,1,0,2,1,3,5,1,3,0,0,0,18,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi,CancellaBeniServizi/0,true,17,1,1,2,5,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous10,itemStateChanged/1[java.awt.event.ItemEvent],false,183,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous21,actionPerformed/1[java.awt.event.ActionEvent],false,316,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous11,itemStateChanged/1[java.awt.event.ItemEvent],false,196,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous22,actionPerformed/1[java.awt.event.ActionEvent],false,325,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous20,actionPerformed/1[java.awt.event.ActionEvent],false,308,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous14,itemStateChanged/1[java.awt.event.ItemEvent],false,235,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous15,itemStateChanged/1[java.awt.event.ItemEvent],false,248,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous12,itemStateChanged/1[java.awt.event.ItemEvent],false,209,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaBeniServizi.java,interfacce.CancellaBeniServizi$Anonymous13,itemStateChanged/1[java.awt.event.ItemEvent],false,222,1,2,3,7,0,0,1,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,45,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,33,1,1,6,7,0,0,1,6,0,0,0,0,0,1,0,2,1,1,0,0,0,0,12,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni,init/0,false,20,0,1,5,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni,CancellaCommissioni/0,true,14,1,1,1,4,0,0,0,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni,startAzione/0,false,68,2,3,8,15,0,2,0,8,0,0,0,1,0,2,1,0,2,1,2,0,0,0,16,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],false,61,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaCommissioni.java,interfacce.CancellaCommissioni$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,53,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,startCancella/0,false,45,2,1,8,9,0,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,init/0,false,23,1,3,8,14,0,2,0,8,0,0,2,0,0,0,0,4,2,0,1,1,0,0,15,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione,"CancellaPrenotazione/3[interfacce.Prenotazione,interfacce.Stanza,interfacce.RicercaPrenotazione]",true,15,4,1,2,6,0,0,3,2,1,1,0,0,0,0,4,1,2,0,0,0,0,0,8,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaPrenotazione.java,interfacce.CancellaPrenotazione$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,37,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,28,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,36,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,44,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,startTesto1/0,false,66,3,2,5,10,0,2,0,5,0,0,0,1,0,2,1,0,2,0,1,0,0,0,13,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,init/0,false,17,0,1,4,26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,startAzione/0,false,51,2,2,6,10,0,2,0,6,0,0,0,1,0,2,1,0,2,1,2,0,0,0,13,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/CancellaStanze.java,interfacce.CancellaStanze,CancellaStanze/0,true,11,1,1,1,4,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous7,actionPerformed/1[java.awt.event.ActionEvent],false,681,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio$Anonymous12,actionPerformed/1[java.awt.event.ActionEvent],false,801,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio$Anonymous13,actionPerformed/1[java.awt.event.ActionEvent],false,809,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio,startOK/0,false,816,1,2,3,8,0,0,0,3,0,0,0,0,0,1,2,0,3,0,1,0,0,0,14,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio,setup/0,false,770,0,1,4,14,0,0,0,4,0,0,0,0,0,0,3,41,4,0,0,0,0,0,14,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio,Messaggio/1[java.lang.String],true,761,1,1,3,7,0,0,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,11,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Messaggio,init/0,false,797,0,1,2,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,init/0,false,854,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,esci/0,false,865,0,1,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.Avviso,"Avviso/2[interfacce.Messaggio,java.lang.String]",true,835,2,1,7,16,0,2,2,7,1,1,0,0,0,0,4,0,4,0,0,0,0,0,19,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,"ConfigurazioneSistema/3[interfacce.Configurazione,boolean,interfacce.DataBase]",true,49,3,1,5,12,0,0,3,5,2,2,0,0,0,0,1,0,6,0,0,0,0,0,21,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setupPanels/1[boolean],false,63,1,2,9,169,0,0,1,9,1,1,0,0,0,0,75,709,73,0,1,0,0,0,125,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,init/0,false,325,0,1,2,44,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,21,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,writeDatiConf/0,false,577,0,2,22,28,0,0,0,22,0,0,0,1,0,0,24,2,0,24,1,0,0,0,3,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,setStagioni/0,false,447,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startAvviso/1[char],false,387,1,3,1,6,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,22,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startConferma/0,false,404,3,7,14,33,1,4,0,14,2,1,0,3,0,5,2,0,8,2,4,0,0,0,24,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,errore/0,false,452,1,26,6,64,16,1,0,6,0,0,0,0,0,14,15,7,15,0,1,0,0,0,50,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,readDatiConf/0,false,545,0,2,25,28,0,0,0,25,0,0,0,0,0,12,0,1,0,0,1,0,0,0,3,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.ConfigurazioneSistema,startChangePwd/0,false,396,1,1,2,6,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword$Anonymous11,actionPerformed/1[java.awt.event.ActionEvent],false,714,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,setupPanels/0,false,631,0,1,6,29,0,0,0,6,0,0,0,0,0,0,8,92,10,0,0,0,0,0,23,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,init/0,false,677,0,1,2,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,g/0,false,721,1,2,6,14,0,1,0,6,0,0,0,0,0,0,2,0,2,0,1,0,0,0,9,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,i/0,false,739,1,1,3,7,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,false
/work/Papiere/finegrained-traceability/datasets/albergate/code/ConfigurazioneSistema.java,interfacce.CambioPassword,CambioPassword/0,true,623,1,1,3,6,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
