file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaNonTrovataEccezione.java,smos.exception.EntitaNonTrovataEccezione,class,0,2,3,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,39,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,class,0,8,1,0,20,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,5,1,0,5,0,0,1,0,0,31,4,0,0,0,0,0,1,5,0,5,0,0,0,0,52,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,class,0,5,1,0,2,0.4,0.4,5,0,5,0,0,0,5,0,0,0,3,1,0,3,0,0,1,0,0,20,2,0,0,0,0,0,2,4,0,3,0,0,0,0,28,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,class,1,6,1,1,2,0.4,0.4,5,0,5,0,0,0,5,0,0,0,3,1,0,3,0,0,1,0,0,21,2,0,0,0,0,0,3,4,0,3,1,0,0,0,34,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/LoginEccezione.java,smos.exception.LoginEccezione,class,0,2,3,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,40,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,class,4,1,1,8,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,0,5,0,5,0,0,0,0,22,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,class,10,54,1,36,30,0.0,0.0,16,1,12,4,0,0,12,0,0,12,5,5,4,1,0,0,4,0,49,231,12,3,14,10,1,82,10,72,11,52,2,0,0,0,155,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,class,9,42,1,22,72,0.0,0.0,16,1,12,4,0,0,12,0,0,12,3,3,2,1,0,0,2,0,49,200,11,2,12,11,0,49,5,60,12,44,2,0,0,0,124,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerInsegnamento.java,smos.storage.ManagerInsegnamento,class,7,59,1,17,0,0.0,0.0,18,1,15,3,0,0,15,0,0,15,4,4,3,1,0,0,3,0,60,247,14,1,21,14,3,99,9,81,14,56,2,0,0,0,136,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerRegistrati.java,smos.storage.ManagerRegistrati,class,13,98,1,74,453,0.0,0.0,35,1,30,5,0,0,30,0,0,28,5,5,4,1,0,0,4,0,136,468,26,3,31,26,5,149,12,128,25,90,2,0,0,0,204,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerVoto.java,smos.storage.ManagerVoto,class,9,47,1,30,0,0.0,0.0,15,1,13,2,0,0,13,0,0,12,2,2,1,1,0,0,1,0,64,205,10,1,12,11,1,95,14,59,11,41,2,0,0,0,142,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/NonAncoraImplementatoEccezione.java,smos.storage.connectionManagement.exception.NonAncoraImplementatoEccezione,class,0,2,4,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,33,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,class,0,13,1,0,66,0.07692308,0.07692308,13,0,13,0,0,0,13,0,0,0,7,1,0,7,0,0,1,0,0,47,6,0,0,0,0,0,1,7,0,7,0,0,0,0,74,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Pagella.java,smos.bean.Pagella,class,2,11,1,5,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,25,2,1,1,0,1,5,2,3,1,2,1,0,0,0,45,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,class,5,39,2,32,100,0.20588236,0.4852941,20,0,15,3,1,1,17,0,0,7,8,0,0,8,0,0,0,0,6,198,8,4,5,1,5,16,11,36,5,26,3,0,1,0,259,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente$ConnessioneChiusa,innerclass,1,8,2,6,0,1.0,1.0,3,0,2,1,0,0,2,0,0,0,3,0,0,3,0,0,0,0,3,33,0,1,0,1,0,1,4,9,0,4,3,0,0,0,90,2,0
/work/Papiere/finegrained-traceability/datasets/smos/code/PredefinitaException.java,smos.exception.PredefinitaException,class,0,2,3,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,29,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/RegistratiLinea.java,smos.bean.RegistratiLinea,class,3,7,1,0,7,0.33333334,0.52380955,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,0,28,3,0,0,0,0,0,1,6,0,4,0,0,0,0,58,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Ritardo.java,smos.bean.Ritardo,class,0,11,1,2,35,0.11111111,0.11111111,10,0,10,0,0,0,10,0,0,0,6,1,0,6,0,0,1,0,0,43,6,0,0,0,0,0,4,6,0,6,1,0,0,0,52,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Ruolo.java,smos.bean.Ruolo,class,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,7,6,1,0,0,7,0,0,9,0,0,0,0,0,0,7,7,0,7,0,0,0,0,37,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAccesso.java,smos.application.userManagement.ServletAccesso,class,8,16,2,18,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,73,0,0,2,2,0,19,1,26,6,8,3,0,0,0,66,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAggiornamentoGiustificato.java,smos.application.registerManagement.ServletAggiornamentoGiustificato,class,10,11,2,19,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,4,71,1,0,1,2,1,21,1,27,8,10,2,0,0,0,69,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAggiornamentoInsegnamento.java,smos.application.teachingManagement.ServletAggiornamentoInsegnamento,class,10,14,2,19,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,78,1,0,2,2,1,19,1,26,9,8,3,0,0,0,73,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAggiornamentoUtente.java,smos.application.userManagement.ServletAggiornamentoUtente,class,9,15,2,23,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,84,1,0,2,2,3,25,1,27,9,9,3,0,0,0,78,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAggiornareIlRegistro.java,smos.application.registerManagement.ServletAggiornareIlRegistro,class,14,28,2,41,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,4,144,2,3,7,2,1,21,4,49,10,20,7,0,0,0,84,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAggiungereInsegnamentoComeDocente.java,smos.application.userManagement.ServletAggiungereInsegnamentoComeDocente,class,9,13,2,22,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,4,72,1,1,2,2,1,17,2,28,6,15,5,0,0,0,82,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAggiungiRimuoviInsegnamentiComeIndirizzo.java,smos.application.addressManagement.ServletAggiungiRimuoviInsegnamentiComeIndirizzo,class,10,16,2,19,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,4,81,1,2,1,2,0,16,3,29,6,16,3,0,0,0,82,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAlteraIDatiPersonali.java,smos.application.userManagement.ServletAlteraIDatiPersonali,class,9,15,2,18,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,78,1,0,2,2,0,20,1,26,9,8,3,0,0,0,79,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAssegnaRuolo.java,smos.application.userManagement.ServletAssegnaRuolo,class,9,19,2,19,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,93,1,2,4,2,4,21,3,37,9,17,4,0,0,0,93,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAssegnaStudenteGenitore.java,smos.application.userManagement.ServletAssegnaStudenteGenitore,class,8,19,2,22,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,110,1,4,5,2,1,20,5,51,8,24,5,0,0,0,87,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletAssegnaStudentiInClasse.java,smos.application.userManagement.ServletAssegnaStudentiInClasse,class,9,14,2,18,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,72,1,0,2,2,1,17,1,25,7,10,2,0,0,0,64,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletCancellaPagella.java,smos.application.reportManagement.ServletCancellaPagella,class,9,10,2,14,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,62,1,0,1,1,1,20,4,26,8,11,2,0,0,0,83,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletCaricaClassePerAnnoAccademico.java,smos.application.userManagement.ServletCaricaClassePerAnnoAccademico,class,9,11,2,16,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,66,2,0,1,2,2,18,1,25,7,9,2,0,0,0,78,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletCaricareElencoDiInsegnamento.java,smos.application.reportManagement.ServletCaricareElencoDiInsegnamento,class,11,10,2,14,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,67,2,0,1,2,0,18,1,27,6,12,2,0,0,0,84,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletCaricoAnno.java,smos.application.userManagement.ServletCaricoAnno,class,8,11,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,64,2,0,1,2,2,16,1,24,7,8,2,0,0,0,73,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletCaricoPagella.java,smos.application.reportManagement.ServletCaricoPagella,class,13,10,2,17,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,71,2,0,1,2,0,19,1,30,6,14,2,0,0,0,84,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletDisconnettersi.java,smos.application.userManagement.ServletDisconnettersi,class,4,2,2,4,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,10,0,0,0,0,0,1,1,1,0,1,0,0,0,0,29,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletEliminaClasse.java,smos.application.classroomManagement.ServletEliminaClasse,class,9,11,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,68,1,0,1,2,0,17,2,27,10,9,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletEliminaGiustifica.java,smos.application.registerManagement.ServletEliminaGiustifica,class,9,13,2,16,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,74,1,0,1,2,2,20,1,29,9,10,2,0,0,0,75,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletEliminaIndirizzo.java,smos.application.addressManagement.ServletEliminaIndirizzo,class,9,11,2,13,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,66,1,0,1,2,0,15,1,25,7,8,2,0,0,0,74,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletEliminaInsegnamento.java,smos.application.teachingManagement.ServletEliminaInsegnamento,class,9,11,2,13,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,65,1,0,1,2,1,16,1,24,8,8,2,0,0,0,69,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletEliminaNota.java,smos.application.registerManagement.ServletEliminaNota,class,9,10,2,13,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,63,2,0,1,2,0,17,1,23,8,8,2,0,0,0,63,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletEliminaUtente.java,smos.application.userManagement.ServletEliminaUtente,class,9,15,2,16,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,82,1,0,1,2,2,17,1,29,9,9,3,0,0,0,71,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletIndirizzoInsegnamenti.java,smos.application.addressManagement.ServletIndirizzoInsegnamenti,class,9,11,2,13,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,63,1,0,1,2,0,15,1,22,7,8,2,0,0,0,77,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInizializzazione.java,smos.application.ServletInizializzazione,class,3,1,2,12,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,14,17,0,0,0,0,0,11,1,2,0,2,0,0,0,0,23,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserireClasse.java,smos.application.classroomManagement.ServletInserireClasse,class,11,14,2,20,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,3,85,1,0,1,2,1,23,2,29,10,11,2,0,0,0,85,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserireGiustifica.java,smos.application.registerManagement.ServletInserireGiustifica,class,12,13,2,22,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,5,79,1,0,1,2,0,23,1,29,8,11,2,0,0,0,76,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserireIndirizzo.java,smos.application.addressManagement.ServletInserireIndirizzo,class,10,13,2,16,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,1,76,1,0,1,2,0,17,1,26,8,8,2,0,0,0,78,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserireInsegnamento.java,smos.application.teachingManagement.ServletInserireInsegnamento,class,10,13,2,16,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,1,75,1,0,1,2,0,19,1,26,9,8,2,0,0,0,74,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserirePagella.java,smos.application.reportManagement.ServletInserirePagella,class,13,18,2,30,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,5,100,2,1,7,2,0,25,7,46,10,23,3,0,0,0,94,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserisciNuovaNota.java,smos.application.registerManagement.ServletInserisciNuovaNota,class,11,12,2,22,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,82,2,0,2,3,1,28,1,26,8,9,3,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletInserisciUtente.java,smos.application.userManagement.ServletInserisciUtente,class,10,16,2,22,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,91,1,0,1,2,1,29,1,28,10,8,2,0,0,0,84,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraDettagliIndirizzo.java,smos.application.addressManagement.ServletMostraDettagliIndirizzo,class,9,11,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,66,1,0,1,2,0,16,2,25,7,9,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraDettagliInsegnamento.java,smos.application.teachingManagement.ServletMostraDettagliInsegnamento,class,9,11,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,66,1,0,1,2,0,16,2,25,7,9,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraDettagliNota.java,smos.application.registerManagement.ServletMostraDettagliNota,class,11,12,2,26,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,3,84,2,0,2,3,3,31,1,26,8,9,3,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraDettagliUtente.java,smos.application.userManagement.ServletMostraDettagliUtente,class,7,11,2,14,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,65,1,0,1,2,0,17,1,24,8,8,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraElencoClasse.java,smos.application.classroomManagement.ServletMostraElencoClasse,class,9,10,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,63,2,0,1,2,0,16,1,23,7,8,2,0,0,0,66,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraElencoGiustificato.java,smos.application.registerManagement.ServletMostraElencoGiustificato,class,10,11,2,18,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,65,1,0,1,2,2,18,1,26,7,12,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraElencoIndirizzi.java,smos.application.addressManagement.ServletMostraElencoIndirizzi,class,9,10,2,13,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,63,2,0,1,2,0,14,1,23,6,8,2,0,0,0,75,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraElencoInsegnamenti.java,smos.application.teachingManagement.ServletMostraElencoInsegnamenti,class,9,10,2,13,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,63,2,0,1,2,0,14,1,23,6,8,2,0,0,0,73,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraElencoNote.java,smos.application.registerManagement.ServletMostraElencoNote,class,10,11,2,18,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,67,2,0,1,2,3,18,1,26,7,11,2,0,0,0,69,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraElencoUtenti.java,smos.application.userManagement.ServletMostraElencoUtenti,class,8,10,2,12,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,62,2,0,1,2,0,15,1,22,7,7,2,0,0,0,71,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraGliStudentiPerClasse.java,smos.application.reportManagement.ServletMostraGliStudentiPerClasse,class,10,12,2,17,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,65,1,0,1,2,2,17,1,23,7,9,2,0,0,0,77,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraIDettagliDellaClasse.java,smos.application.classroomManagement.ServletMostraIDettagliDellaClasse,class,9,11,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,66,1,0,1,2,0,16,2,25,7,9,2,0,0,0,77,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraInsegnanteModuloPerClasse.java,smos.application.userManagement.ServletMostraInsegnanteModuloPerClasse,class,11,10,2,17,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,3,66,2,0,1,2,0,17,1,25,7,10,2,0,0,0,83,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraLaClassePerAnnoAccademico.java,smos.application.reportManagement.ServletMostraLaClassePerAnnoAccademico,class,9,12,2,16,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,67,2,0,2,2,2,17,2,24,7,9,2,0,0,0,69,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraLaGestioneDellaClasse.java,smos.application.registerManagement.ServletMostraLaGestioneDellaClasse,class,9,10,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,63,2,0,1,2,0,16,1,23,7,8,2,0,0,0,67,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraModuloClasseUtente.java,smos.application.userManagement.ServletMostraModuloClasseUtente,class,1,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,13,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraModuloDiInsegnamentoUtente.java,smos.application.userManagement.ServletMostraModuloDiInsegnamentoUtente,class,9,12,2,14,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,1,73,2,0,1,2,1,19,1,28,8,9,2,0,0,0,74,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraModuloInsegnamentoUtentePerCorso.java,smos.application.userManagement.ServletMostraModuloInsegnamentoUtentePerCorso,class,1,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraModuloRuoloUtente.java,smos.application.userManagement.ServletMostraModuloRuoloUtente,class,8,10,2,17,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,6,86,2,0,1,2,1,21,7,47,8,19,2,0,0,0,85,1,0
