file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,ottenereIdGiustificare/0,false,70,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,ottenereAnnoAccademico/0,false,86,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,settareAnnoAccademico/1[int],false,93,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,settareIdUtente/1[int],false,49,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,settareIdGiustificare/1[java.lang.Integer],false,79,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,Assenza/0,true,20,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,ottenereIdAssenza/0,false,28,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Assenza.java,smos.bean.Assenza,ottenereIdUtente/0,false,42,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/AutorizzazioneEccezione.java,smos.exception.AutorizzazioneEccezione,AutorizzazioneEccezione/1[java.lang.String],true,26,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/AutorizzazioneEccezione.java,smos.exception.AutorizzazioneEccezione,AutorizzazioneEccezione/0,true,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/CampoObbligatorioEccezione.java,smos.exception.CampoObbligatorioEccezione,CampoObbligatorioEccezione/0,true,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/CampoObbligatorioEccezione.java,smos.exception.CampoObbligatorioEccezione,CampoObbligatorioEccezione/1[java.lang.String],true,26,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,settareIdClasse/1[int],false,78,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,ottenereAnnoAccademico/0,false,32,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,settareAnnoAccademico/1[int],false,42,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,settareNome/1[java.lang.String],false,96,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,toString/0,false,102,0,1,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,ottenereNome/0,false,87,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,ottenereIdIndirizzo/0,false,51,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,Classe/0,true,21,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,ottenereIdClasse/0,false,69,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Classe.java,smos.bean.Classe,settareIdIndirizzo/1[int],false,60,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneEccezione.java,smos.exception.ConnessioneEccezione,ConnessioneEccezione/1[java.lang.String],true,26,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneEccezione.java,smos.exception.ConnessioneEccezione,ConnessioneEccezione/0,true,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,clearWarnings/0,false,74,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setAutoCommit/1[boolean],false,355,1,2,3,6,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,chiudereConnessioneAvvolta/0,false,98,1,2,6,7,0,0,0,6,1,1,0,0,0,0,3,0,0,1,1,0,0,0,15,0,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,closeAndReleaseStatements/0,false,86,0,2,4,7,0,2,0,4,0,0,1,0,0,1,0,1,2,0,1,0,0,0,11,34,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,prepareCall/1[java.lang.String],false,235,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,cacheStatement/1[java.sql.Statement],false,65,1,1,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/3[java.lang.String,int,int]",false,244,1,1,2,4,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,java.lang.String[]]",false,322,2,1,3,4,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,commit/0,false,110,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,releaseSavepoint/1[java.sql.Savepoint],false,331,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getMetaData/0,false,178,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,int[]]",false,312,3,1,3,4,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/4[java.lang.String,int,int,int]",false,256,1,1,2,4,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,nativeSQL/1[java.lang.String],false,227,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,finalize/0,false,147,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,toString/0,false,421,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,isClosed/0,false,211,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getTypeMap/0,false,195,1,1,2,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getAutoCommit/0,false,154,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,rollback/1[java.sql.Savepoint],false,347,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setSavepoint/1[java.lang.String],false,397,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/3[int,int,int]",false,138,2,1,3,4,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setCatalog/1[java.lang.String],false,365,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,cachePreparedStatement/1[java.sql.PreparedStatement],false,59,1,1,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"ConnessioneWrapper/2[java.sql.Connection,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente]",true,53,1,1,1,5,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getTransactionIsolation/0,false,186,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/4[java.lang.String,int,int,int]",false,300,2,1,3,4,1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getHoldability/0,false,170,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setSavepoint/0,false,389,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getWarnings/0,false,203,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setTransactionIsolation/1[int],false,405,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,int]",false,277,2,1,3,4,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,getCatalog/0,false,162,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,prepareStatement/1[java.lang.String],false,267,2,1,3,4,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/3[java.lang.String,int,int]",false,288,2,1,3,4,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setReadOnly/1[boolean],false,381,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,rollback/0,false,339,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"setTypeMap/1[java.util.Map<java.lang.String,java.lang.Class<?>>]",false,413,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,createStatement/0,false,118,2,1,3,4,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,close/0,false,81,2,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,isReadOnly/0,false,219,1,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setHoldability/1[int],false,373,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/2[int,int]",false,127,2,1,3,4,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,"ControlloConnessione/2[smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,int]",true,39,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,ControlloConnessione/1[smos.storage.connectionManagement.PoolDiConnessioneDataSorgente],true,25,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,false,49,1,7,10,34,0,2,0,10,0,0,2,1,2,0,4,2,3,2,5,0,0,0,36,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,ottenereConnesione/0,false,147,1,2,2,9,2,0,0,2,0,0,0,0,1,0,2,0,0,1,1,0,0,0,17,9,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,rilasciareConnessione/1[java.sql.Connection],false,182,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,(initializer 1),false,54,3,11,15,71,0,1,0,15,1,1,0,0,5,0,12,4,34,0,3,0,0,0,58,8,0,false
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,false,161,2,2,3,11,0,0,0,3,0,0,0,0,1,0,2,0,2,1,1,0,0,0,30,10,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EliminaAmministratoreEccezione.java,smos.exception.EliminaAmministratoreEccezione,EliminaAmministratoreEccezione/1[java.lang.String],true,28,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EliminaAmministratoreEccezione.java,smos.exception.EliminaAmministratoreEccezione,EliminaAmministratoreEccezione/0,true,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EliminaManagerEccezione.java,smos.exception.EliminaManagerEccezione,EliminaManagerEccezione/0,true,17,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EliminaManagerEccezione.java,smos.exception.EliminaManagerEccezione,EliminaManagerEccezione/1[java.lang.String],true,27,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaDuplicataEccezione.java,smos.exception.EntitaDuplicataEccezione,EntitaDuplicataEccezione/1[java.lang.String],true,26,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaDuplicataEccezione.java,smos.exception.EntitaDuplicataEccezione,EntitaDuplicataEccezione/0,true,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaNonTrovataEccezione.java,smos.exception.EntitaNonTrovataEccezione,EntitaNonTrovataEccezione/1[java.lang.String],true,26,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaNonTrovataEccezione.java,smos.exception.EntitaNonTrovataEccezione,EntitaNonTrovataEccezione/0,true,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereAnnoAccademico/0,false,67,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareIdGiustificare/1[int],false,32,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereIdGiustificare/0,false,25,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareIdUtente/1[int],false,46,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereDataGiustificare/0,false,53,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareDataGiustificare/1[java.util.Date],false,60,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereIdUtente/0,false,39,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareAnnoAccademico/1[int],false,74,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,ottenereNome/0,false,45,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,ottenereIdIndirizzo/0,false,29,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,settareNome/1[java.lang.String],false,54,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,Indirizzo/0,true,22,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,settareIdIndirizzo/1[int],false,38,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,ottenereId/0,false,58,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
