file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setReadOnly/1[boolean],manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setReadOnly/1[boolean],connessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,rollback/0,manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,rollback/0,connessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,createStatement/0,manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,createStatement/0,connessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,close/0,manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,isReadOnly/0,manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,isReadOnly/0,connessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setHoldability/1[int],manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setHoldability/1[int],connessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/2[int,int]",manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/2[int,int]",connessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,manager,6
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,waitTimeout,2
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,ottenereConnesione/0,manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,rilasciareConnessione/1[java.sql.Connection],manager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,linker,2
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,POOL_TIMEOUT,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,manager,3
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,PASSWORD,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,WAIT_TIMEOUT,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,FULL_PATH_DATABASE,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,DRIVER_MYSQL,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,MAX_POOL_SIZE,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,USER_NAME,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,ACTIVE_TIMEOUT,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereAnnoAccademico/0,annoAccademico,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareIdGiustificare/1[int],idGiustificare,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereIdGiustificare/0,idGiustificare,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareIdUtente/1[int],idUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereDataGiustificare/0,dataGiustificare,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareDataGiustificare/1[java.util.Date],dataGiustificare,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,ottenereIdUtente/0,idUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareAnnoAccademico/1[int],annoAccademico,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,ottenereNome/0,nome,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,ottenereIdIndirizzo/0,idIndirizzo,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,settareNome/1[java.lang.String],nome,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,Indirizzo/0,idIndirizzo,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,settareIdIndirizzo/1[int],idIndirizzo,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,ottenereId/0,id_insegnamento,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,settareId/1[int],id_insegnamento,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,Insegnamento/0,id_insegnamento,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,settareNome/1[java.lang.String],nome,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,ottenereNome/0,nome,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereIstanza/0,instance,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,ottenereIstanza/0,instance,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerInsegnamento.java,smos.storage.ManagerInsegnamento,ottenereIstanza/0,instance,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerRegistrati.java,smos.storage.ManagerRegistrati,ottenereIstanza/0,instance,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerVoto.java,smos.storage.ManagerVoto,ottenereIstanza/0,instance,3
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,ottenereIdUtente/0,idUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,ottenereIdNota/0,idNota,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,ottenereInsegnante/0,insegnante,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,settareInsegnante/1[java.lang.String],insegnante,2
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,settareAnnoAccademico/1[int],annoAccademico,3
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,ottenereDescrizione/0,descrizione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,settareDataNota/1[java.util.Date],dataNota,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,settareIdNota/1[int],idNota,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,ottenereDataNota/0,dataNota,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,ottenereAnnoAccademico/0,annoAccademico,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,settareIdUtente/1[int],idUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Nota.java,smos.bean.Nota,settareDescrizione/1[java.lang.String],descrizione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Pagella.java,smos.bean.Pagella,ottenereVoto/1[int],pagella,2
/work/Papiere/finegrained-traceability/datasets/smos/code/Pagella.java,smos.bean.Pagella,eliminare/1[int],pagella,2
/work/Papiere/finegrained-traceability/datasets/smos/code/Pagella.java,smos.bean.Pagella,ToString/0,pagella,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Pagella.java,smos.bean.Pagella,aggiungereVoto/1[smos.bean.Voto],pagella,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Pagella.java,smos.bean.Pagella,Pagella/0,pagella,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,"PoolDiConnessioneDataSorgente/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",driver,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,"PoolDiConnessioneDataSorgente/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",connessioneChiusa,2
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,"PoolDiConnessioneDataSorgente/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",connessioneCompletaString,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,"PoolDiConnessioneDataSorgente/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",config,2
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,"PoolDiConnessioneDataSorgente/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",dimensioneMassimaPool,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,poolDimensione/0,pool,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,ottenereDimensioneMassimaPool/0,dimensioneMassimaPool,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,settareAttivoTimeout/1[long],massimoInattivoTimeout,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,getPooledConnection/1[int],pool,2
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,getPooledConnection/1[int],active,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,rilasciare/1[java.sql.Connection],connessioneChiusa,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,rilasciare/1[java.sql.Connection],pool,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,rilasciare/1[java.sql.Connection],active,3
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,settareUltimaVolta/1[java.sql.Connection],active,2
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,chiudiTutteLeConnessioniInPool/0,pool,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,getConnection/0,connessioneChiusa,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,getConnection/0,active,1
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,getConnection/0,dimensioneMassimaPool,2
/work/Papiere/finegrained-traceability/datasets/smos/code/PoolDiConnessioneDataSorgente.java,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,chiudiTutteLeConnessioni/0,pool,1
