file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setAutoCommit/1[boolean],pAutoCommit,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,closeAndReleaseStatements/0,i,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,closeAndReleaseStatements/0,n,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,prepareCall/1[java.lang.String],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,cacheStatement/1[java.sql.Statement],pStatement,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/3[java.lang.String,int,int]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/3[java.lang.String,int,int]",pResultSetConcurrency,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/3[java.lang.String,int,int]",pResultSetType,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,java.lang.String[]]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,java.lang.String[]]",pColumnNames,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,releaseSavepoint/1[java.sql.Savepoint],pSavepoint,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,int[]]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,int[]]",columnIndexes,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/4[java.lang.String,int,int,int]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/4[java.lang.String,int,int,int]",pResultSetHoldability,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/4[java.lang.String,int,int,int]",pResultSetConcurrency,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareCall/4[java.lang.String,int,int,int]",pResultSetType,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,nativeSQL/1[java.lang.String],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,rollback/1[java.sql.Savepoint],pSavepoint,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setSavepoint/1[java.lang.String],pNome,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/3[int,int,int]",pResultSetHoldability,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/3[int,int,int]",pResultSetConcurrency,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/3[int,int,int]",pResultSetType,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setCatalog/1[java.lang.String],pCatalog,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,cachePreparedStatement/1[java.sql.PreparedStatement],pPrepSt,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"ConnessioneWrapper/2[java.sql.Connection,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente]",pPoolManager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"ConnessioneWrapper/2[java.sql.Connection,smos.storage.connectionManagement.PoolDiConnessioneDataSorgente]",pConnessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/4[java.lang.String,int,int,int]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/4[java.lang.String,int,int,int]",pResultSetHoldability,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/4[java.lang.String,int,int,int]",pResultSetConcurrency,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/4[java.lang.String,int,int,int]",pResultSetType,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setTransactionIsolation/1[int],pLevel,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,int]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/2[java.lang.String,int]",pAutoGeneratedKeys,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,prepareStatement/1[java.lang.String],pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/3[java.lang.String,int,int]",pStatementSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/3[java.lang.String,int,int]",pResultSetConcurrency,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"prepareStatement/3[java.lang.String,int,int]",pResultSetType,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setReadOnly/1[boolean],pReadOnly,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"setTypeMap/1[java.util.Map<java.lang.String,java.lang.Class<?>>]",arg0,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,setHoldability/1[int],pHoldability,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/2[int,int]",pResultSetConcurrency,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ConnessioneWrapper.java,smos.storage.connectionManagement.ConnessioneWrapper,"createStatement/2[int,int]",pResultSetType,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,"ControlloConnessione/2[smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,int]",pTempo,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,"ControlloConnessione/2[smos.storage.connectionManagement.PoolDiConnessioneDataSorgente,int]",pManager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,ControlloConnessione/1[smos.storage.connectionManagement.PoolDiConnessioneDataSorgente],pManager,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,st,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,con,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,ex,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ControlloConnessione.java,smos.storage.connectionManagement.ControlloConnessione,run/0,e,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,ottenereConnesione/0,e,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,rilasciareConnessione/1[java.sql.Connection],pConnessione,1
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,(initializer 1),ex,3
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,(initializer 1),e,0
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,(initializer 1),fileProp,2
/work/Papiere/finegrained-traceability/datasets/smos/code/DBConnessione.java,smos.storage.connectionManagement.DBConnessione,loadPool/0,e,1
/work/Papiere/finegrained-traceability/datasets/smos/code/EliminaAmministratoreEccezione.java,smos.exception.EliminaAmministratoreEccezione,EliminaAmministratoreEccezione/1[java.lang.String],pMessaggio,1
/work/Papiere/finegrained-traceability/datasets/smos/code/EliminaManagerEccezione.java,smos.exception.EliminaManagerEccezione,EliminaManagerEccezione/1[java.lang.String],pMessaggio,1
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaDuplicataEccezione.java,smos.exception.EntitaDuplicataEccezione,EntitaDuplicataEccezione/1[java.lang.String],pMessaggio,1
/work/Papiere/finegrained-traceability/datasets/smos/code/EntitaNonTrovataEccezione.java,smos.exception.EntitaNonTrovataEccezione,EntitaNonTrovataEccezione/1[java.lang.String],pMessaggio,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareIdGiustificare/1[int],pIdGiustificare,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareIdUtente/1[int],pIdUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareDataGiustificare/1[java.util.Date],pDataGiustificare,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Giustificare.java,smos.bean.Giustificare,settareAnnoAccademico/1[int],pAnnoAccademico,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,settareNome/1[java.lang.String],pNome,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Indirizzo.java,smos.bean.Indirizzo,settareIdIndirizzo/1[int],pIdIndirizzo,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,settareId/1[int],pId,1
/work/Papiere/finegrained-traceability/datasets/smos/code/Insegnamento.java,smos.bean.Insegnamento,settareNome/1[java.lang.String],pNome,2
/work/Papiere/finegrained-traceability/datasets/smos/code/LoginEccezione.java,smos.exception.LoginEccezione,LoginEccezione/1[java.lang.String],pMessaggio,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",pTesto,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",session,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",pOggetto,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",fromAddress,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",pMittente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",message,5
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",pDestinatario,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",toAddress,1
/work/Papiere/finegrained-traceability/datasets/smos/code/MailUtility.java,smos.utility.MailUtility,"inviareMail/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",props,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,aggiornare/1[smos.bean.Classe],pClasse,8
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,aggiornare/1[smos.bean.Classe],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,aggiornare/1[smos.bean.Classe],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,loadIntegersFromRs/1[java.sql.ResultSet],pRs,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,loadIntegersFromRs/1[java.sql.ResultSet],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,loadRecordsFromRs/1[java.sql.ResultSet],pRs,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,loadRecordsFromRs/1[java.sql.ResultSet],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],result,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],pUtente,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],iduser,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],tRs,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],tSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerStudente/1[smos.bean.Utente],managerUser,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",result,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",idUser,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",pUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",tRs,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",pAnnoAccademico,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",tSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerInsegnanteAnnoAccademico/2[smos.bean.Utente,int]",connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",pUtente,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",temp,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",managerClassroom,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",pAnnoAccademico,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",it,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,"ottenereClassePerUtenteAnnoAccademico/2[smos.bean.Utente,int]",list,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,esiste/1[smos.bean.Classe],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,esiste/1[smos.bean.Classe],pClasse,6
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,esiste/1[smos.bean.Classe],tRs,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,esiste/1[smos.bean.Classe],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,esiste/1[smos.bean.Classe],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],result,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],pUtente,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],iduser,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],tRs,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],tSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerInsegnante/1[smos.bean.Utente],managerUser,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,inserire/1[smos.bean.Classe],pClasse,7
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,inserire/1[smos.bean.Classe],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,inserire/1[smos.bean.Classe],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerID/1[int],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerID/1[int],tRs,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerID/1[int],pId,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerID/1[int],tSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerID/1[int],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,loadRecordFromRs/1[java.sql.ResultSet],pRs,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,loadRecordFromRs/1[java.sql.ResultSet],classroom,5
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerAnnoAccademico/1[int],result,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerAnnoAccademico/1[int],tRs,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerAnnoAccademico/1[int],pAnnoAccademico,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerAnnoAccademico/1[int],tSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereClassePerAnnoAccademico/1[int],connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereAnnoAccademicoElenco/0,result,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereAnnoAccademicoElenco/0,tRs,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereAnnoAccademicoElenco/0,tSql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,ottenereAnnoAccademicoElenco/0,connect,4
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,eliminare/1[smos.bean.Classe],pClasse,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,eliminare/1[smos.bean.Classe],connect,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerClasse.java,smos.storage.ManagerClasse,eliminare/1[smos.bean.Classe],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,loadRecordsFromRs/1[java.sql.ResultSet],pRs,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,loadRecordsFromRs/1[java.sql.ResultSet],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,loadIntegersFromRs/1[java.sql.ResultSet],pRs,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,loadIntegersFromRs/1[java.sql.ResultSet],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,elimina/1[smos.bean.Indirizzo],pIndirizzo,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,elimina/1[smos.bean.Indirizzo],connect,3
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,elimina/1[smos.bean.Indirizzo],sql,1
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,ottenereIndirizzoId/1[smos.bean.Indirizzo],result,2
/work/Papiere/finegrained-traceability/datasets/smos/code/ManagerIndirizzo.java,smos.storage.ManagerIndirizzo,ottenereIndirizzoId/1[smos.bean.Indirizzo],pIndirizzo,2
