file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,"Amministratore/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",Login,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,"Amministratore/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",Nome,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,"Amministratore/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",Cognome,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,setLogin/1[java.lang.String],login,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,setMatricola/1[java.lang.String],matricola,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,setNome/1[java.lang.String],nome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,setCognome/1[java.lang.String],cognome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Amministratore.java,Bean.Amministratore,setEmail/1[java.lang.String],email,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setStatura/1[double],stat,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,toString/0,month2,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,toString/0,month3,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setValiditaEspatrio/1[boolean],val,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setVia/1[java.lang.String],list,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setSegniParticolari/1[java.lang.String],listSp,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setProfessione/1[java.lang.String],prof,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setOcchi/1[java.lang.String],eyes,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setCittadinanza/1[java.lang.String],citta,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setDataRilascio/1[java.util.Date],data,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setDataScadenza/1[java.util.Date],datas,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",res,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",stat,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",stciv,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",num,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",citt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",prof,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",eyes,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",dr,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",validEsp,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",via,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",ds,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",cap,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",surname,0
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",name,0
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",borndate,0
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",sp,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/17[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",cod_carta,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setCapelli/1[java.lang.String],hair,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setStatoCivile/1[java.lang.String],stat,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setResidenza/1[java.lang.String],res,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setNumCivico/1[int],n,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",res,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",stat,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",stciv,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",num,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",idC,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",prof,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",eyes,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",dr,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",validEsp,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",via,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",ds,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",cittadinanza,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",cap,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",sp,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,"CartaIdentita/15[java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,double,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",cod_carta,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CartaIdentita.java,Bean.CartaIdentita,setNumero/1[java.lang.String],code,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CIManager.java,Manager.CIManager,getCartaByIdCStri/1[int],id,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CIManager.java,Manager.CIManager,getCartaByNumero/1[java.lang.String],cod,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setLogin/1[java.lang.String],log,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setEmail/1[java.lang.String],mail,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setIdCittadino/1[int],idCittadino,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setCognome/1[java.lang.String],surname,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setNome/1[java.lang.String],name,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setDataNascita/1[java.util.Date],data,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setNucleoFamiliare/1[int],nf,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",res,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",code,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",cog,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",nome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",via,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setIsAdvertise/1[boolean],ad,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setLuogoNascita/1[java.lang.String],luogo,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",adv,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",data,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",mail,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",surname,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",luogo,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",name,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",nf,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",cod_fis,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",id,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/10[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String,java.lang.String,boolean,int,java.lang.String]",l,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/6[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String]",codfis,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/6[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String]",data,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/6[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String]",luogo,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/6[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String]",nf,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/6[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String]",name,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,"Cittadino/6[int,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.lang.String]",cog,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Cittadino.java,Bean.Cittadino,setCodiceFiscale/1[java.lang.String],cod_fis,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,getCittadinoById/1[int],idCitt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaLogin/2[int,java.lang.String]",newLogin,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaLogin/2[int,java.lang.String]",idCitt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"ricercaCittadino/2[java.lang.String,java.lang.String]",cognome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"ricercaCittadino/2[java.lang.String,java.lang.String]",nome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaCognome/2[int,java.lang.String]",cognome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaCognome/2[int,java.lang.String]",idCitt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,getCittadinoByLogin/1[java.lang.String],login,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaEmail/2[int,java.lang.String]",idCittadino,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaEmail/2[int,java.lang.String]",email,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaNucleoFamiliare/2[int,int]",newid,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaNucleoFamiliare/2[int,int]",idCitt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaNome/2[int,java.lang.String]",nome,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,"modificaNome/2[int,java.lang.String]",idCitt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,inserisciCittadino/1[Bean.Cittadino],cittadino,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/CittadinoManager.java,Manager.CittadinoManager,cancellaCittadino/1[int],idCitt,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Comune.java,Bean.Comune,setNome/1[java.lang.String],n,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Comune.java,Bean.Comune,"Comune/2[java.lang.String,java.lang.String]",i,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Comune.java,Bean.Comune,"Comune/2[java.lang.String,java.lang.String]",n,1
/work/Papiere/finegrained-traceability/datasets/eANCI/code/Comune.java,Bean.Comune,setIndirizzoId/1[java.lang.String],i,2
/work/Papiere/finegrained-traceability/datasets/eANCI/code/ControllerFiles.java,Servlet.ControllerFiles,"doPost/2[Servlet.HttpServletRequest,Servlet.HttpServletResponse]",request,6
/work/Papiere/finegrained-traceability/datasets/eANCI/code/ControllerFiles.java,Servlet.ControllerFiles,"doPost/2[Servlet.HttpServletRequest,Servlet.HttpServletResponse]",myFile,4
/work/Papiere/finegrained-traceability/datasets/eANCI/code/ControllerFiles.java,Servlet.ControllerFiles,"doPost/2[Servlet.HttpServletRequest,Servlet.HttpServletResponse]",e,5
/work/Papiere/finegrained-traceability/datasets/eANCI/code/ControllerFiles.java,Servlet.ControllerFiles,"doPost/2[Servlet.HttpServletRequest,Servlet.HttpServletResponse]",forward,3
/work/Papiere/finegrained-traceability/datasets/eANCI/code/ControllerFiles.java,Servlet.ControllerFiles,"doPost/2[Servlet.HttpServletRequest,Servlet.HttpServletResponse]",inStream,3
/work/Papiere/finegrained-traceability/datasets/eANCI/code/ControllerFiles.java,Servlet.ControllerFiles,"doPost/2[Servlet.HttpServletRequest,Servlet.HttpServletResponse]",filePath,0
